Country Name,Country Code,Indicator Name,2008,2009,2010,2011,2012,2013,2014,2015,2016
Algeria,DZA,Debit card (% age 15+),,,,13.5368,,,21.6348,,
Algeria,DZA,Deposit money bank assets to deposit money bank assets and central bank assets (%),99.7889,99.8104,99.8008,99.8012,99.8104,99.8569,99.9021,99.9159,99.9337
Algeria,DZA,Deposit money banks'' assets to GDP (%),29.6511,36.7458,35.038,33.1195,34.6586,37.5896,42.3796,51.4499,57.2042
Algeria,DZA,Depositing/withdrawing at least once in a typical month (% age 15+),,,,31.8078,,,,,
Algeria,DZA,Domestic credit to private sector (% of GDP),12.7958,16.2658,15.2082,13.7155,14.0253,16.4979,18.352,21.7255,23.0175
Algeria,DZA,Electronic payments used to make payments (% age 15+),,,,1.78058,,,11.7054,,
Algeria,DZA,External loans and deposits of reporting banks vis-à-vis all sectors (% of domestic bank deposits),8.69112,8.89263,8.82025,7.34153,7.25899,6.4023,5.44489,6.44669,7.98106
Algeria,DZA,External loans and deposits of reporting banks vis-à-vis the banking sector (% of domestic bank deposits),3.92678,3.63493,4.02679,3.38121,3.5823,2.45307,2.42747,2.97068,3.83339
Algeria,DZA,External loans and deposits of reporting banks vis-à-vis the nonbanking sectors (% of domestic bank deposits),4.76434,5.2577,4.79345,3.96031,3.67553,3.93733,3.01634,3.47468,4.14815
Algeria,DZA,Financial system deposits to GDP (%),41.8924,49.2228,42.6405,40.1445,40.8653,41.983,45.7084,50.5623,47.789
Algeria,DZA,Firms identifying access to finance as a major constraint (%),,,,,,,,,
Algeria,DZA,Firms not needing a loan (%),,,,,,,,,
Algeria,DZA,Firms using banks to finance investments (%),,,,,,,,,
Algeria,DZA,Firms using banks to finance working capital (%),,,,,,,,,
Algeria,DZA,Firms whose recent loan application was rejected (%),,,,,,,,,
Algeria,DZA,Firms with a bank loan or line of credit (%),,,,,,,,,
Algeria,DZA,Firms with a checking or savings account (%),,,,,,,,,
Algeria,DZA,Foreign bank assets among total bank assets (%),8,10,10,10,11,15,,,
Algeria,DZA,Foreign banks among total banks (%),60,60,60,60,60,60,,,
Algeria,DZA,GDP at market prices (constant 2005 US$),,,,,,,,,
Algeria,DZA,GDP at market prices (current US$),1.7E+11,1.4E+11,1.6E+11,2E+11,2.1E+11,2.1E+11,2.1E+11,1.7E+11,1.6E+11
Algeria,DZA,GDP per capita (constant 2005 US$),4390.5,4386.04,4463.39,4504.92,4564.44,4596.22,4675.89,4759.6,4827.72
Algeria,DZA,GDP per capita (current US$),,,,,,,,,
Algeria,DZA,Global leasing volume to GDP (%),,,,,,,,,
Algeria,DZA,Gross National Income (current US$),1.7E+11,1.4E+11,1.6E+11,2E+11,2.1E+11,2.1E+11,2.1E+11,1.6E+11,1.6E+11
Algeria,DZA,Gross portfolio debt assets to GDP (%),,,,,,,,,
Algeria,DZA,Gross portfolio debt liabilities to GDP (%),,,,,,,,,
Algeria,DZA,Gross portfolio equity assets to GDP (%),,,,,,,,,
Algeria,DZA,Gross portfolio equity liabilities to GDP (%),,,,,,,,,
Algeria,DZA,H-statistic,,,0.637,0.667,0.626,0.626,0.626,,
Algeria,DZA,Insurance company assets to GDP (%),,1.1,1.15,1.14,1.11,1.21,,,
Algeria,DZA,International debt issues to GDP (%),,,,,,,,,
Algeria,DZA,Investments financed by banks (%),,,,,,,,,
Algeria,DZA,Investments financed by equity or stock sales (%),,,,,,,,,
Algeria,DZA,Lerner index,0.631482,0.493792,0.5361,0.461213,0.425248,0.580025,0.551304,,
Algeria,DZA,Life insurance premium volume to GDP (%),0.048842,0.058078,0.06282,0.046347,0.044975,0.027596,0.026279,0.034318,0.03931
Algeria,DZA,Liquid assets to deposits and short term funding (%),68.1735,58.4668,60.4515,54.9375,55.5109,48.8206,43.899,39.4022,26.7607
Algeria,DZA,Liquid liabilities in millions USD (2000 constant),95146.4,93761.1,100679,113590,118145,125878,129585,107775,103918
Algeria,DZA,Liquid liabilities to GDP (%),54.7916,66.4056,59.3618,56.506,58.4414,60.7047,65.7908,73.959,72.7872
Algeria,DZA,Loan from a financial institution in the past year (% age 15+),,,,1.49846,,,2.15666,,
Algeria,DZA,Loan from a private lender in the past year (% age 15+),,,,1.57904,,,1.52305,,
Algeria,DZA,Loan from an employer in the past year (% age 15+),,,,2.68867,,,,,
Algeria,DZA,Loan from family or friends in the past year (% age 15+),,,,24.8402,,,13.1731,,
Algeria,DZA,Loan in the past year (% age 15+),,,,29.4072,,,25.7866,,
Algeria,DZA,Loan through store credit in the past year (% age 15+),,,,3.13422,,,3.14551,,
Algeria,DZA,Loans from nonresident banks (amounts outstanding) to GDP (%),1.14152,1.47509,1.25118,0.867028,0.131542,0.154943,0.372761,0.466618,0.361524
Algeria,DZA,Loans from nonresident banks (net) to GDP (%),,,,,0.131542,0.023837,,,-0.123861
Algeria,DZA,Loans requiring collateral (%),,,,,,,,,
Algeria,DZA,Market capitalization excluding top 10 companies to total market capitalization (%),,,,,,,,,
Algeria,DZA,Mobile phone used to pay bills (% age 15+),,,,9.65616,,,0.709405,,
Algeria,DZA,Mobile phone used to send money (% age 15+),,,,21.0683,,,,,
Algeria,DZA,Mutual fund assets to GDP (%),,,,,,,,,
Algeria,DZA,Nonbank financial institutions’ assets to GDP (%),0.458097,0.467197,0.444643,0.38061,0.271485,0.250713,0.247648,0.300412,0.357598
Algeria,DZA,Nonfinancial corporate bonds to total bonds and notes outstanding (%),,,,,,,,,
Algeria,DZA,Non-life insurance premium volume to GDP (%),0.566249,0.717792,0.618601,0.547779,0.569694,0.634553,0.680077,0.715551,0.687602
Algeria,DZA,"Number of listed companies per 1,000,000 people",,,,,,,,,
Algeria,DZA,Outstanding domestic private debt securities to GDP (%),,,,,,,,,
Algeria,DZA,Outstanding domestic public debt securities to GDP (%),,,,,,,,,
Algeria,DZA,Outstanding international private debt securities to GDP (%),,,,,,,,,
Algeria,DZA,Outstanding international public debt securities to GDP (%),,,,,,,,,
Algeria,DZA,Pension fund assets to GDP (%),,,,,,,,,
Algeria,DZA,"Population, total",35000000,35000000,36000000,37000000,38000000,38000000,39000000,40000000,41000000
Algeria,DZA,Private credit by deposit money banks and other financial institutions to GDP (%),12.2153,15.5798,14.6748,13.4324,13.6304,15.3293,17.351,20.5849,22.4092
Algeria,DZA,Private credit by deposit money banks to GDP (%),11.8444,15.2053,14.3197,13.1412,13.4287,15.1214,17.1355,20.3099,22.075
Algeria,DZA,Provisions to nonperforming loans (%),,65.4,73.48,72.1532,69.7878,68.1867,65.2217,61.212,55.4196
Algeria,DZA,Remittance inflows to GDP (%),0.060603,0.109566,0.121948,0.101425,0.102766,0.099927,0.142144,0.165731,0.174384
Algeria,DZA,Saved any money in the past year (% age 15+),,,,20.8572,,,45.3138,,
Algeria,DZA,Saved at a financial institution in the past year (% age 15+),,,,4.3257,,,13.7746,,
Algeria,DZA,Saved using a savings club in the past year (% age 15+),,,,1.69153,,,3.43759,,
Algeria,DZA,Small firms with a bank loan or line of credit (%),,,,,,,,,
Algeria,DZA,Stock market capitalization to GDP (%),,,,,,,,,
Algeria,DZA,"Stock market return (%, year-on-year)",,,,,,,,,
Algeria,DZA,Stock market total value traded to GDP (%),,,,,,,,,
Algeria,DZA,Stock market turnover ratio (%),,,,,,,,,
Algeria,DZA,Stock price volatility,,,,,,,,,
Algeria,DZA,Syndicated loan average maturity (years),15.0082,,,,,,,5.00548,
Algeria,DZA,Syndicated loan issuance volume to GDP (%),1.01639,,,,,,,0.236323,
Algeria,DZA,Total factoring volume to GDP (%),,,,,,,,,
Algeria,DZA,Value of collateral needed for a loan (% of the loan amount),,,,,,,,,
Algeria,DZA,Value traded excluding top 10 traded companies to total value traded (%),,,,,,,,,
Algeria,DZA,Working capital financed by banks (%),,,,,,,,,
Andorra,AND,5-bank asset concentration,,,,,,,,,100
Andorra,AND,Account at a formal financial institution (% age 15+),,,,,,,,,
Andorra,AND,Account used for business purposes (% age 15+),,,,,,,,,
Andorra,AND,Account used to receive government payments (% age 15+),,,,,,,,,
Andorra,AND,Account used to receive remittances (% age 15+),,,,,,,,,
Andorra,AND,Account used to receive wages (% age 15+),,,,,,,,,
Andorra,AND,"ATMs per 100,000 adults",,,,,,,,,
Andorra,AND,"Bank accounts per 1,000 adults",,,,,,,,,
Andorra,AND,"Bank branches per 100,000 adults",,,,,,,,,
Andorra,AND,Bank capital to total assets (%),,,,,,,,,
Andorra,AND,Bank concentration (%),94.433,93.1816,92.9452,93.4249,93.3125,93.2954,93.4377,93.6598,85.2903
Andorra,AND,Bank cost to income ratio (%),41.2338,44.5652,48.9796,50.2488,54.2986,50.3906,59.0734,,
Andorra,AND,Bank credit to bank deposits (%),,,,,,,,,
Andorra,AND,Bank deposits to GDP (%),,,,,,,,,
Andorra,AND,Bank lending-deposit spread,,,,,,,,,
Andorra,AND,Bank net interest margin (%),1.20015,1.02827,1.42213,1.36897,1.49379,1.47415,1.21437,1.13684,1.01541
Andorra,AND,Bank noninterest income to total income (%),63.961,58.1522,58.6735,62.1891,61.5385,67.5781,70.6564,,
Andorra,AND,Bank non-performing loans to gross loans (%),,,,,,,,,
Andorra,AND,Bank overhead costs to total assets (%),1.28457,1.01742,1.55358,1.67094,1.92694,2.05219,2.18204,2.72408,2.90788
Andorra,AND,Bank regulatory capital to risk-weighted assets (%),,,,,,,,,
Andorra,AND,"Bank return on assets (%, after tax)",1.43182,1.3532,1.56873,1.44335,1.45128,1.29616,1.08958,1.06746,1.03389
Andorra,AND,"Bank return on assets (%, before tax)",1.43182,1.3532,1.56873,1.44335,1.47262,1.36043,1.11851,1.13305,1.03565
Andorra,AND,"Bank return on equity (%, after tax)",16.6099,14.3923,14.7645,14.5402,15.6908,13.3624,11.0073,10.3073,9.20794
Andorra,AND,"Bank return on equity (%, before tax)",16.6099,14.3923,14.7645,14.5402,15.9215,14.025,11.2995,10.9405,9.22357
Andorra,AND,Bank Z-score,16.8279,20.1927,20.8951,17.9409,18.3923,19.2156,18.4543,20.4695,21.2553
Andorra,AND,"Banking crisis dummy (1=banking crisis, 0=none)",,,,,,,,,
Andorra,AND,Boone indicator,-0.059018,-0.040494,-0.033043,-0.036308,-0.038277,-0.035697,-0.038646,,
Andorra,AND,Central bank assets to GDP (%),,,,,,,,,
Andorra,AND,Checks used to make payments (% age 15+),,,,,,,,,
Andorra,AND,Consolidated foreign claims of BIS reporting banks to GDP (%),,,,,,,,,
Andorra,AND,"Consumer price index (2010=100, average)",,,,,,,,,
Andorra,AND,"Consumer price index (2010=100, December)",,,,,,,,,
Andorra,AND,Corporate bond average maturity (years),,,,,,,,,
Andorra,AND,Corporate bond issuance volume to GDP (%),,,,,,,,,
Andorra,AND,Credit card (% age 15+),,,,,,,,,
Andorra,AND,Credit to government and state-owned enterprises to GDP (%),,,,,,,,,
Andorra,AND,Debit card (% age 15+),,,,,,,,,
Andorra,AND,Deposit money bank assets to deposit money bank assets and central bank assets (%),,,,,,,,,
Andorra,AND,Deposit money banks'' assets to GDP (%),,,,,,,,,
Andorra,AND,Depositing/withdrawing at least once in a typical month (% age 15+),,,,,,,,,
Andorra,AND,Domestic credit to private sector (% of GDP),,,,,,,,,
Andorra,AND,Electronic payments used to make payments (% age 15+),,,,,,,,,
Andorra,AND,External loans and deposits of reporting banks vis-à-vis all sectors (% of domestic bank deposits),,,,,,,,,
Andorra,AND,External loans and deposits of reporting banks vis-à-vis the banking sector (% of domestic bank deposits),,,,,,,,,
Andorra,AND,External loans and deposits of reporting banks vis-à-vis the nonbanking sectors (% of domestic bank deposits),,,,,,,,,
Andorra,AND,Financial system deposits to GDP (%),,,,,,,,,
Andorra,AND,Firms identifying access to finance as a major constraint (%),,,,,,,,,
Andorra,AND,Firms not needing a loan (%),,,,,,,,,
Andorra,AND,Firms using banks to finance investments (%),,,,,,,,,
Andorra,AND,Firms using banks to finance working capital (%),,,,,,,,,
Andorra,AND,Firms whose recent loan application was rejected (%),,,,,,,,,
Andorra,AND,Firms with a bank loan or line of credit (%),,,,,,,,,
Andorra,AND,Firms with a checking or savings account (%),,,,,,,,,
Andorra,AND,Foreign bank assets among total bank assets (%),,,,,,,,,
Andorra,AND,Foreign banks among total banks (%),,,,,,,,,
Andorra,AND,GDP at market prices (constant 2005 US$),,,,,,,,,
Andorra,AND,GDP at market prices (current US$),4000000000,3700000000,3400000000,3400000000,3200000000,3300000000,3400000000,2800000000,2900000000
Andorra,AND,GDP per capita (constant 2005 US$),43901,41979.9,39736.4,38205.8,38190.6,39104.3,40785.1,41765.9,42958.6
Andorra,AND,GDP per capita (current US$),,,,,,,,,
Andorra,AND,Global leasing volume to GDP (%),,,,,,,,,
Andorra,AND,Gross National Income (current US$),,,,,,,,,
Andorra,AND,Gross portfolio debt assets to GDP (%),,,,,,,,,
Andorra,AND,Gross portfolio debt liabilities to GDP (%),,,,,,,,,
Andorra,AND,Gross portfolio equity assets to GDP (%),,,,,,,,,
Andorra,AND,Gross portfolio equity liabilities to GDP (%),,,,,,,,,
Andorra,AND,H-statistic,,,0.545,0.545,0.545,0.545,0.545,,
Andorra,AND,Insurance company assets to GDP (%),,,,,,,,,
Andorra,AND,International debt issues to GDP (%),,,,,,,,,
Andorra,AND,Investments financed by banks (%),,,,,,,,,
Andorra,AND,Investments financed by equity or stock sales (%),,,,,,,,,
Andorra,AND,Lerner index,,,,,,,,,
Andorra,AND,Life insurance premium volume to GDP (%),,,,,,,,,
Andorra,AND,Liquid assets to deposits and short term funding (%),44.1289,24.2482,21.0846,20.5556,20.981,26.772,22.7564,21.2828,22.2232
Andorra,AND,Liquid liabilities in millions USD (2000 constant),,,,,,,,,
Andorra,AND,Liquid liabilities to GDP (%),,,,,,,,,
Andorra,AND,Loan from a financial institution in the past year (% age 15+),,,,,,,,,
Andorra,AND,Loan from a private lender in the past year (% age 15+),,,,,,,,,
Andorra,AND,Loan from an employer in the past year (% age 15+),,,,,,,,,
Andorra,AND,Loan from family or friends in the past year (% age 15+),,,,,,,,,
Andorra,AND,Loan in the past year (% age 15+),,,,,,,,,
Andorra,AND,Loan through store credit in the past year (% age 15+),,,,,,,,,
Andorra,AND,Loans from nonresident banks (amounts outstanding) to GDP (%),,,,,,,,,
Andorra,AND,Loans from nonresident banks (net) to GDP (%),,,,,,,,,
Andorra,AND,Loans requiring collateral (%),,,,,,,,,
Andorra,AND,Market capitalization excluding top 10 companies to total market capitalization (%),,,,,,,,,
Andorra,AND,Mobile phone used to pay bills (% age 15+),,,,,,,,,
Andorra,AND,Mobile phone used to send money (% age 15+),,,,,,,,,
Andorra,AND,Mutual fund assets to GDP (%),,,,,,,,,
Andorra,AND,Nonbank financial institutions’ assets to GDP (%),,,,,,,,,
Andorra,AND,Nonfinancial corporate bonds to total bonds and notes outstanding (%),,,,,,,,,
Andorra,AND,Non-life insurance premium volume to GDP (%),,,,,,,,,
Andorra,AND,"Number of listed companies per 1,000,000 people",,,,,,,,,
Andorra,AND,Outstanding domestic private debt securities to GDP (%),,,,,,,,,
Andorra,AND,Outstanding domestic public debt securities to GDP (%),,,,,,,,,
Andorra,AND,Outstanding international private debt securities to GDP (%),,,,,,,,,
Andorra,AND,Outstanding international public debt securities to GDP (%),,,,,,,,,
Andorra,AND,Pension fund assets to GDP (%),,,,,,,,,
Andorra,AND,"Population, total",83861,84462,84449,83751,82431,80788,79223,78014,77281
Andorra,AND,Private credit by deposit money banks and other financial institutions to GDP (%),,,,,,,,,
Andorra,AND,Private credit by deposit money banks to GDP (%),,,,,,,,,
Andorra,AND,Provisions to nonperforming loans (%),,,,,,,,,
Andorra,AND,Remittance inflows to GDP (%),,,,,,,,,
Andorra,AND,Saved any money in the past year (% age 15+),,,,,,,,,
Andorra,AND,Saved at a financial institution in the past year (% age 15+),,,,,,,,,
Andorra,AND,Saved using a savings club in the past year (% age 15+),,,,,,,,,
Andorra,AND,Small firms with a bank loan or line of credit (%),,,,,,,,,
Andorra,AND,Stock market capitalization to GDP (%),,,,,,,,,
Andorra,AND,"Stock market return (%, year-on-year)",,,,,,,,,
Andorra,AND,Stock market total value traded to GDP (%),,,,,,,,,
Andorra,AND,Stock market turnover ratio (%),,,,,,,,,
Andorra,AND,Stock price volatility,,,,,,,,,
Andorra,AND,Syndicated loan average maturity (years),,,,,,,,,
Andorra,AND,Syndicated loan issuance volume to GDP (%),,,,,,,,,
Andorra,AND,Total factoring volume to GDP (%),,,,,,,,,
Andorra,AND,Value of collateral needed for a loan (% of the loan amount),,,,,,,,,
Andorra,AND,Value traded excluding top 10 traded companies to total value traded (%),,,,,,,,,
Andorra,AND,Working capital financed by banks (%),,,,,,,,,
Angola,AGO,5-bank asset concentration,91.0031,86.9219,87.2697,85.4279,83.041,80.9694,80.1894,73.9016,77.872
Angola,AGO,Account at a formal financial institution (% age 15+),,,,39.2035,,,29.3181,,
Angola,AGO,Account used for business purposes (% age 15+),,,,5.98428,,,,,
Angola,AGO,Account used to receive government payments (% age 15+),,,,10.1639,,,,,
Angola,AGO,Account used to receive remittances (% age 15+),,,,8.17277,,,4.27533,,
Angola,AGO,Account used to receive wages (% age 15+),,,,21.7172,,,14.0182,,
Angola,AGO,"ATMs per 100,000 adults",6.2587,8.37917,10.4677,12.7784,15.2444,17.0362,18.2182,18.8292,
Angola,AGO,"Bank accounts per 1,000 adults",41.5114,63.8401,59.5663,76.2943,378.911,450.866,482.803,526.058,
Angola,AGO,"Bank branches per 100,000 adults",4.67002,5.23804,7.44677,8.40913,9.06792,10.175,10.2033,10.4388,
Angola,AGO,Bank capital to total assets (%),,,,,,,,,
Angola,AGO,Bank concentration (%),80.4527,66.2934,67.8087,65.3494,63.2102,60.9272,68.7774,55.1937,57.8252
Angola,AGO,Bank cost to income ratio (%),39.2133,37.0618,37.8741,41.228,48.6969,55.2112,55.9674,,
Angola,AGO,Bank credit to bank deposits (%),61.8749,60.2053,62.5988,64.1276,67.3854,70.6894,64.3652,61.3422,58.764
Angola,AGO,Bank deposits to GDP (%),16.0226,28.1876,29.7939,28.8976,31.0997,31.8302,35.5738,40.7703,38.1824
Angola,AGO,Bank lending-deposit spread,3.3418,3.56416,10.7825,13.7636,12.2505,11.7583,12.8553,10.3934,9.05128
Angola,AGO,Bank net interest margin (%),6.55435,5.55983,7.2219,6.9752,5.19034,4.75111,4.55031,4.98754,5.96743
Angola,AGO,Bank noninterest income to total income (%),40.6943,46.829,31.499,32.2708,42.3334,41.3059,44.2799,,
Angola,AGO,Bank non-performing loans to gross loans (%),,,,,,,,,
Angola,AGO,Bank overhead costs to total assets (%),3.51915,3.07288,3.09772,3.22665,3.28702,3.39615,3.49998,3.71336,4.2058
Angola,AGO,Bank regulatory capital to risk-weighted assets (%),,,,,,,,,
Angola,AGO,"Bank return on assets (%, after tax)",3.58905,3.60324,3.60848,2.98247,1.78977,1.6288,1.84969,1.88854,1.37305
Angola,AGO,"Bank return on assets (%, before tax)",4.14449,3.93042,3.81251,3.21497,2.06833,1.91767,2.04295,2.05728,1.45501
Angola,AGO,"Bank return on equity (%, after tax)",41.596,39.0786,34.1292,26.3527,16.0539,14.5799,17.0674,19.1768,14.0993
Angola,AGO,"Bank return on equity (%, before tax)",48.0334,42.627,36.059,28.407,18.5524,17.1657,18.8506,20.8902,14.9409
Angola,AGO,Bank Z-score,10.0266,11.741,12.5466,12.528,10.7977,11.2976,10.2333,9.91356,9.62996
Angola,AGO,"Banking crisis dummy (1=banking crisis, 0=none)",0,0,0,0,,,,,
